area_fips,own_code,naics_code,agglvl_code,year,annual_avg_estabs,annual_avg_emplvl,total_annual_wages,annual_avg_wkly_wage,avg_annual_pay
US000,5,111336,18,2025,466,8023,319657159,766,39842
US000,5,111339,18,2016,2556,35675,920982689,496,25816
US000,5,111339,18,2017,2497,34210,906516956,510,26499
US000,5,111339,18,2018,2464,32265,875269421,522,27128
US000,5,111339,18,2019,2409,30426,857618301,542,28187
US000,5,111339,18,2020,2354,28751,893904209,598,31091
US000,5,111339,18,2021,2304,28649,919889709,617,32109
US000,5,111339,18,2022,2231,26658,868385826,626,32576
US000,5,111339,18,2023,2135,26097,900307552,663,34499
US000,5,111339,18,2024,2084,24445,864373817,680,35360
US000,5,111339,18,2025,2042,24751,929312958,722,37547
US000,5,1114,16,2016,8738,150039,4743934495,608,31618
US000,5,1114,16,2017,8825,152818,4997928373,629,32705
US000,5,1114,16,2018,8923,154938,5274581169,655,34043
US000,5,1114,16,2019,9069,161297,5703122013,680,35358
US000,5,1114,16,2020,9320,161948,6193088304,735,38241
US000,5,1114,16,2021,9675,174324,7220048478,796,41417
US000,5,1114,16,2022,9990,178839,7590153237,816,42441
US000,5,1114,16,2023,10112,174253,7703040524,850,44206
US000,5,1114,16,2024,10144,173413,7939848741,880,45786
US000,5,1114,16,2025,10093,168900,8005852553,912,47400
US000,5,11141,17,2016,1428,26060,854940602,631,32807
US000,5,11141,17,2017,1603,28018,965345790,663,34455
US000,5,11141,17,2018,1725,29696,1062846380,688,35790
US000,5,11141,17,2019,1874,33087,1234172221,717,37301
US000,5,11141,17,2020,2148,36979,1495388414,778,40439
US000,5,11141,17,2021,2447,44241,1886074604,820,42632
US000,5,11141,17,2022,2696,47746,2172211702,875,45496
US000,5,11141,17,2023,2783,47216,2214842858,902,46909
US000,5,11141,17,2024,2828,48035,2309631923,925,48082
US000,5,11141,17,2025,2814,46701,2314478960,953,49560
US000,5,111411,18,2016,216,12632,451809471,688,35768
US000,5,111411,18,2017,223,11967,460098894,739,38449
US000,5,111411,18,2018,225,11464,449971155,755,39252
US000,5,111411,18,2019,230,11130,432115230,747,38823
US000,5,111411,18,2020,240,10626,431436735,781,40602
US000,5,111411,18,2021,261,10123,438015335,832,43268
US000,5,111411,18,2022,281,9803,446981258,877,45598
US000,5,111411,18,2023,304,9508,449176613,908,47242
US000,5,111411,18,2024,322,9407,456554783,933,48533
US000,5,111411,18,2025,340,8686,432968985,959,49846
US000,5,111419,18,2016,1212,13428,403131131,577,30021
US000,5,111419,18,2017,1381,16051,505246896,605,31477
US000,5,111419,18,2018,1500,18233,612875225,646,33614
US000,5,111419,18,2019,1644,21957,802056991,702,36529
US000,5,111419,18,2020,1909,26353,1063951679,776,40373
US000,5,111419,18,2021,2186,34117,1448059269,816,42444
US000,5,111419,18,2022,2415,37943,1725230444,874,45469
US000,5,111419,18,2023,2479,37708,1765666245,900,46825
US000,5,111419,18,2024,2506,38628,1853077140,923,47972
US000,5,111419,18,2025,2474,38014,1881509975,952,49495
US000,5,11142,17,2016,7310,123979,3888993893,603,31368
US000,5,11142,17,2017,7222,124801,4032582583,621,32312
US000,5,11142,17,2018,7198,125242,4211734789,647,33629
US000,5,11142,17,2019,7195,128209,4468949792,670,34857
US000,5,11142,17,2020,7172,124969,4697699890,723,37591
US000,5,11142,17,2021,7228,130083,5333973874,789,41004
US000,5,11142,17,2022,7294,131094,5417941535,795,41329
US000,5,11142,17,2023,7329,127037,5488197666,831,43202
US000,5,11142,17,2024,7316,125378,5630216818,864,44906
US000,5,11142,17,2025,7278,122199,5691373593,896,46575
US000,5,111421,18,2016,5043,79035,2542059285,619,32164
US000,5,111421,18,2017,4993,79517,2639560460,638,33195
US000,5,111421,18,2018,5019,79811,2758127904,665,34558
US000,5,111421,18,2019,5012,82574,2947600810,686,35697
US000,5,111421,18,2020,4989,81798,3141726572,739,38408
US000,5,111421,18,2021,5060,85756,3617992136,811,42189
US000,5,111421,18,2022,5103,86515,3662087581,814,42329
US000,5,111421,18,2023,5139,84421,3742051966,852,44326
US000,5,111421,18,2024,5158,84004,3870869106,886,46080
US000,5,111421,18,2025,5127,81579,3891978069,917,47708
US000,5,111422,18,2016,2268,44944,1346934608,576,29969
US000,5,111422,18,2017,2229,45284,1393022123,592,30762
US000,5,111422,18,2018,2179,45431,1453606885,615,31996
US000,5,111422,18,2019,2183,45636,1521348982,641,33337
US000,5,111422,18,2020,2183,43170,1555973318,693,36043
US000,5,111422,18,2021,2168,44327,1715981738,744,38712
US000,5,111422,18,2022,2191,44578,1755853954,757,39388
US000,5,111422,18,2023,2190,42617,1746145700,788,40973
US000,5,111422,18,2024,2158,41374,1759347712,818,42523
US000,5,111422,18,2025,2151,40620,1799395524,852,44298
US000,5,1119,16,2016,9912,64047,2163839205,650,33785
US000,5,1119,16,2017,10123,63050,2228034267,680,35337
US000,5,1119,16,2018,10287,63089,2348373908,716,37223
US000,5,1119,16,2019,10509,64709,2525605414,751,39030
US000,5,1119,16,2020,10944,66652,2743309179,792,41158
US000,5,1119,16,2021,11209,68698,2917644994,817,42471
US000,5,1119,16,2022,11460,68348,3088234350,869,45184
US000,5,1119,16,2023,11657,67477,3167975508,903,46949
US000,5,1119,16,2024,11517,67392,3248447257,927,48202
US000,5,1119,16,2025,11313,65823,3228238796,943,49044
US000,5,11191,17,2016,461,3203,80808713,485,25228
US000,5,11191,17,2017,463,2936,81812238,536,27864
US000,5,11191,17,2018,445,2542,71261764,539,28039
US000,5,11191,17,2019,443,2391,72197201,581,30192
US000,5,11191,17,2020,430,2226,71398991,617,32076
US000,5,11191,17,2021,397,1977,67332205,655,34051
US000,5,11191,17,2022,389,1751,64497494,709,36845
US000,5,11191,17,2023,383,1618,61486412,731,37996
US000,5,11191,17,2024,366,1594,64656794,780,40565
US000,5,11191,17,2025,344,1574,65639245,802,41691
US000,5,111910,18,2016,461,3203,80808713,485,25228
US000,5,111910,18,2017,463,2936,81812238,536,27864
US000,5,111910,18,2018,445,2542,71261764,539,28039
US000,5,111910,18,2019,443,2391,72197201,581,30192
US000,5,111910,18,2020,430,2226,71398991,617,32076
US000,5,111910,18,2021,397,1977,67332205,655,34051
US000,5,111910,18,2022,389,1751,64497494,709,36845
US000,5,111910,18,2023,383,1618,61486412,731,37996
US000,5,111910,18,2024,366,1594,64656794,780,40565
US000,5,111910,18,2025,344,1574,65639245,802,41691
US000,5,11192,17,2016,3083,13754,432819729,605,31468
US000,5,11192,17,2017,2997,13012,439889245,650,33808
US000,5,11192,17,2018,2933,12304,427909915,669,34779
US000,5,11192,17,2019,2874,11855,441362001,716,37230
US000,5,11192,17,2020,2842,11360,458248424,776,40338
US000,5,11192,17,2021,2758,10884,445776979,788,40956
US000,5,11192,17,2022,2659,10225,445340232,838,43555
US000,5,11192,17,2023,2541,9766,442667851,872,45326
US000,5,11192,17,2024,2443,9556,438913327,883,45929
US000,5,11192,17,2025,2333,8987,425040429,910,47295
US000,5,111920,18,2016,3083,13754,432819729,605,31468
US000,5,111920,18,2017,2997,13012,439889245,650,33808
US000,5,111920,18,2018,2933,12304,427909915,669,34779
US000,5,111920,18,2019,2874,11855,441362001,716,37230
US000,5,111920,18,2020,2842,11360,458248424,776,40338
US000,5,111920,18,2021,2758,10884,445776979,788,40956
US000,5,111920,18,2022,2659,10225,445340232,838,43555
US000,5,111920,18,2023,2541,9766,442667851,872,45326
US000,5,111920,18,2024,2443,9556,438913327,883,45929
US000,5,111920,18,2025,2333,8987,425040429,910,47295
US000,5,11193,17,2016,276,4046,214881117,1021,53111
US000,5,11193,17,2017,266,3741,204040508,1049,54543
US000,5,11193,17,2018,270,3729,229142739,1182,61446
US000,5,11193,17,2019,268,3637,220683298,1167,60675
US000,5,11193,17,2020,275,3457,224946398,1251,65067
US000,5,11193,17,2021,269,3405,233573777,1319,68602
US000,5,11193,17,2022,265,3331,249909813,1443,75037
US000,5,11193,17,2023,266,3312,261736767,1520,79039
US000,5,11193,17,2024,263,3320,294640879,1707,88758
US000,5,11193,17,2025,258,3290,273128255,1596,83011
US000,5,111930,18,2016,276,4046,214881117,1021,53111
US000,5,111930,18,2017,266,3741,204040508,1049,54543
US000,5,111930,18,2018,270,3729,229142739,1182,61446
US000,5,111930,18,2019,268,3637,220683298,1167,60675
US000,5,111930,18,2020,275,3457,224946398,1251,65067
US000,5,111930,18,2021,269,3405,233573777,1319,68602
US000,5,111930,18,2022,265,3331,249909813,1443,75037
US000,5,111930,18,2023,266,3312,261736767,1520,79039
US000,5,111930,18,2024,263,3320,294640879,1707,88758
US000,5,111930,18,2025,258,3290,273128255,1596,83011
US000,5,11194,17,2016,1798,9803,346160725,679,35313
US000,5,11194,17,2017,1765,9363,341796998,702,36505
US000,5,11194,17,2018,1781,9510,357196794,722,37559
US000,5,11194,17,2019,1762,9438,372666761,759,39485
US000,5,11194,17,2020,1794,9384,384117097,787,40933
US000,5,11194,17,2021,1781,9034,386648280,823,42800
US000,5,11194,17,2022,1792,9067,415022396,880,45772
US000,5,11194,17,2023,1799,9212,438911511,916,47646
US000,5,11194,17,2024,1830,9281,449379064,931,48420
US000,5,11194,17,2025,1834,8993,456980757,977,50813
US000,5,111940,18,2016,1798,9803,346160725,679,35313
US000,5,111940,18,2017,1765,9363,341796998,702,36505
US000,5,111940,18,2018,1781,9510,357196794,722,37559
US000,5,111940,18,2019,1762,9438,372666761,759,39485
US000,5,111940,18,2020,1794,9384,384117097,787,40933
US000,5,111940,18,2021,1781,9034,386648280,823,42800
US000,5,111940,18,2022,1792,9067,415022396,880,45772
US000,5,111940,18,2023,1799,9212,438911511,916,47646
US000,5,111940,18,2024,1830,9281,449379064,931,48420
US000,5,111940,18,2025,1834,8993,456980757,977,50813
US000,5,11199,17,2016,4295,33241,1089168921,630,32766
US000,5,11199,17,2017,4633,33998,1160495278,656,34134
US000,5,11199,17,2018,4859,35004,1262862696,694,36078
US000,5,11199,17,2019,5163,37387,1418696153,730,37946
US000,5,11199,17,2020,5604,40225,1604598269,767,39890
US000,5,11199,17,2021,6004,43398,1784313753,791,41116
US000,5,11199,17,2022,6355,43976,1913464415,837,43512
US000,5,11199,17,2023,6668,43569,1963172967,867,45059
US000,5,11199,17,2024,6615,43641,2000857193,882,45848
US000,5,11199,17,2025,6544,42978,2007450110,898,46709
US000,5,111991,18,2016,345,1890,69202301,704,36607
US000,5,111991,18,2017,346,1783,67713116,730,37970
US000,5,111991,18,2018,349,1786,69110665,744,38703
US000,5,111991,18,2019,350,1733,67703186,751,39069
US000,5,111991,18,2020,352,1803,74243469,792,41182
US000,5,111991,18,2021,349,1684,72213692,824,42872
US000,5,111991,18,2022,360,1589,73463087,889,46227
US000,5,111991,18,2023,363,1523,76311613,963,50098
US000,5,111991,18,2024,363,1520,79185893,1002,52085
US000,5,111991,18,2025,355,1430,76559532,1029,53532
US000,5,111992,18,2016,203,1265,33436800,508,26434
US000,5,111992,18,2017,201,1153,33032276,551,28651
US000,5,111992,18,2018,205,1113,33646080,581,30228
US000,5,111992,18,2019,215,1082,34071732,606,31499
US000,5,111992,18,2020,217,1092,35854100,631,32826
US000,5,111992,18,2021,218,1098,38762476,679,35295
US000,5,111992,18,2022,223,1168,45351563,746,38817
US000,5,111992,18,2023,225,1170,47420333,780,40548
US000,5,111992,18,2024,223,1055,45241364,825,42883
US000,5,111992,18,2025,228,970,41969158,832,43260
US000,5,111998,18,2016,3748,30086,986529820,631,32791
US000,5,111998,18,2017,4086,31062,1059749886,656,34117
US000,5,111998,18,2018,4305,32105,1160105951,695,36135
US000,5,111998,18,2019,4598,34573,1316921235,733,38092
US000,5,111998,18,2020,5036,37330,1494500700,770,40035
US000,5,111998,18,2021,5437,40615,1673337585,792,41200
US000,5,111998,18,2022,5772,41218,1794649765,837,43540
US000,5,111998,18,2023,6080,40876,1839441021,865,45000
US000,5,111998,18,2024,6028,41066,1876429936,879,45693
US000,5,111998,18,2025,5961,40577,1888921420,895,46551
US000,5,112,15,2016,25265,258875,9393982730,698,36288
US000,5,112,15,2017,25732,262870,9877259486,723,37575
US000,5,112,15,2018,26181,264446,10352853531,753,39149
US000,5,112,15,2019,26553,265193,10726654684,778,40449
US000,5,112,15,2020,27046,266625,11296882982,815,42370
US000,5,112,15,2021,27475,263521,11716903127,855,44463
US000,5,112,15,2022,28086,264023,12415418216,904,47024
US000,5,112,15,2023,28678,267491,13133198833,944,49098
US000,5,112,15,2024,28874,267147,13671375148,984,51175
US000,5,112,15,2025,29145,269870,14426644350,1028,53458
US000,5,1121,16,2016,16596,156060,5354532771,660,34311
US000,5,1121,16,2017,16847,158485,5656708747,686,35692
US000,5,1121,16,2018,17097,158807,5900531485,715,37155
US000,5,1121,16,2019,17256,159312,6113312563,738,38373
US000,5,1121,16,2020,17475,160990,6461882006,772,40138
US000,5,1121,16,2021,17618,160016,6688881501,804,41801
US000,5,1121,16,2022,17857,160712,7129089790,853,44359
US000,5,1121,16,2023,18041,161878,7515479065,893,46427
US000,5,1121,16,2024,18160,162314,7872113347,933,48499
US000,5,1121,16,2025,18297,164742,8344015238,974,50649
US000,5,11211,17,2016,9475,51673,1877627905,699,36336
US000,5,11211,17,2017,9720,51985,1953584941,723,37580
US000,5,11211,17,2018,9990,52788,2060730774,751,39038
US000,5,11211,17,2019,10251,53472,2127623959,765,39790
US000,5,11211,17,2020,10470,54331,2239460410,793,41219
US000,5,11211,17,2021,10662,54373,2325857148,823,42776
US000,5,11211,17,2022,10927,55336,2481176196,862,44838
US000,5,11211,17,2023,11212,56586,2650321512,901,46837
US000,5,11211,17,2024,11403,57838,2824728400,939,48839
US000,5,11211,17,2025,11637,58611,2994778274,983,51096
US000,5,112111,18,2016,8367,37311,1279481433,659,34293
US000,5,112111,18,2017,8618,37650,1334237611,681,35438
US000,5,112111,18,2018,8878,38309,1400207220,703,36550
US000,5,112111,18,2019,9134,38865,1438953053,712,37024
US000,5,112111,18,2020,9356,39666,1521683334,738,38363
US000,5,112111,18,2021,9535,39878,1599122193,771,40101
US000,5,112111,18,2022,9787,40597,1697974400,804,41825
US000,5,112111,18,2023,10045,41621,1828806882,845,43940
US000,5,112111,18,2024,10209,42474,1949853030,883,45907
US000,5,112111,18,2025,10413,43228,2086150104,928,48259
US000,5,112112,18,2016,1108,14363,598146472,801,41646
US000,5,112112,18,2017,1102,14335,619347330,831,43205
US000,5,112112,18,2018,1112,14479,660523554,877,45620
US000,5,112112,18,2019,1118,14606,688670906,907,47149
US000,5,112112,18,2020,1114,14665,717777076,941,48945
US000,5,112112,18,2021,1126,14495,726734955,964,50136
US000,5,112112,18,2022,1140,14740,783201796,1022,53136
US000,5,112112,18,2023,1167,14966,821514630,1056,54894
US000,5,112112,18,2024,1194,15364,874875370,1095,56944
US000,5,112112,18,2025,1224,15383,908628170,1136,59067
US000,5,11212,17,2016,7121,104386,3476904866,641,33308
US000,5,11212,17,2017,7127,106500,3703123806,669,34771
US000,5,11212,17,2018,7107,106019,3839800711,697,36218
US000,5,11212,17,2019,7005,105840,3985688604,724,37658
US000,5,11212,17,2020,7005,106660,4222421596,761,39588
US000,5,11212,17,2021,6957,105643,4363024353,794,41300
US000,5,11212,17,2022,6930,105376,4647913594,848,44108
US000,5,11212,17,2023,6828,105291,4865157553,889,46207
US000,5,11212,17,2024,6757,104477,5047384947,929,48311
US000,5,11212,17,2025,6660,106131,5349236964,969,50402
US000,5,112120,18,2016,7121,104386,3476904866,641,33308
US000,5,112120,18,2017,7127,106500,3703123806,669,34771
US000,5,112120,18,2018,7107,106019,3839800711,697,36218
US000,5,112120,18,2019,7005,105840,3985688604,724,37658
US000,5,112120,18,2020,7005,106660,4222421596,761,39588
US000,5,112120,18,2021,6957,105643,4363024353,794,41300
US000,5,112120,18,2022,6930,105376,4647913594,848,44108
US000,5,112120,18,2023,6828,105291,4865157553,889,46207
US000,5,112120,18,2024,6757,104477,5047384947,929,48311
US000,5,112120,18,2025,6660,106131,5349236964,969,50402
US000,5,1122,16,2016,2375,32556,1220935948,721,37503
US000,5,1122,16,2017,2405,33022,1266369532,737,38350
US000,5,1122,16,2018,2406,33338,1323363232,763,39695
US000,5,1122,16,2019,2419,31009,1271576279,789,41007
US000,5,1122,16,2020,2423,30918,1341375761,834,43384
US000,5,1122,16,2021,2400,29690,1341499236,869,45184
US000,5,1122,16,2022,2418,28969,1411708712,937,48732
US000,5,1122,16,2023,2443,28938,1461482715,971,50504
US000,5,1122,16,2024,2299,27582,1452409755,1013,52657
US000,5,1122,16,2025,2242,26530,1469211740,1065,55379
US000,5,11221,17,2016,2375,32556,1220935948,721,37503
US000,5,11221,17,2017,2405,33022,1266369532,737,38350
US000,5,11221,17,2018,2406,33338,1323363232,763,39695
US000,5,11221,17,2019,2419,31009,1271576279,789,41007
US000,5,11221,17,2020,2423,30918,1341375761,834,43384
US000,5,11221,17,2021,2400,29690,1341499236,869,45184
US000,5,11221,17,2022,2418,28969,1411708712,937,48732
US000,5,11221,17,2023,2443,28938,1461482715,971,50504
US000,5,11221,17,2024,2299,27582,1452409755,1013,52657
US000,5,11221,17,2025,2242,26530,1469211740,1065,55379
US000,5,112210,18,2016,2375,32556,1220935948,721,37503
US000,5,112210,18,2017,2405,33022,1266369532,737,38350
US000,5,112210,18,2018,2406,33338,1323363232,763,39695
US000,5,112210,18,2019,2419,31009,1271576279,789,41007
US000,5,112210,18,2020,2423,30918,1341375761,834,43384
US000,5,112210,18,2021,2400,29690,1341499236,869,45184
US000,5,112210,18,2022,2418,28969,1411708712,937,48732
US000,5,112210,18,2023,2443,28938,1461482715,971,50504
US000,5,112210,18,2024,2299,27582,1452409755,1013,52657
US000,5,112210,18,2025,2242,26530,1469211740,1065,55379
US000,5,1123,16,2016,1971,43109,1751045216,781,40619
US000,5,1123,16,2017,2034,43510,1808485610,799,41565
US000,5,1123,16,2018,2072,43922,1922365375,842,43767
US000,5,1123,16,2019,2152,45973,2051649376,858,44627
US000,5,1123,16,2020,2226,45749,2140832842,900,46795
US000,5,1123,16,2021,2310,44180,2198587133,957,49764
US000,5,1123,16,2022,2399,43547,2338983254,1033,53712
US000,5,1123,16,2023,2494,45321,2565363443,1089,56605
US000,5,1123,16,2024,2621,46238,2734925489,1137,59150
US000,5,1123,16,2025,2702,48083,3002275424,1201,62439
US000,5,11231,17,2016,633,19944,784762550,757,39349
US000,5,11231,17,2017,663,21012,827195159,757,39367
US000,5,11231,17,2018,670,21529,910779843,814,42305
US000,5,11231,17,2019,700,22415,974281847,836,43465
US000,5,11231,17,2020,733,22416,1015077031,871,45284
US000,5,11231,17,2021,767,21155,1015652082,923,48011
US000,5,11231,17,2022,812,20630,1082913470,1009,52493
US000,5,11231,17,2023,831,21629,1249914977,1111,57789
US000,5,11231,17,2024,827,22237,1367438575,1183,61494
US000,5,11231,17,2025,858,23614,1484606936,1209,62870
US000,5,112310,18,2016,633,19944,784762550,757,39349
US000,5,112310,18,2017,663,21012,827195159,757,39367
US000,5,112310,18,2018,670,21529,910779843,814,42305
US000,5,112310,18,2019,700,22415,974281847,836,43465
US000,5,112310,18,2020,733,22416,1015077031,871,45284
US000,5,112310,18,2021,767,21155,1015652082,923,48011
US000,5,112310,18,2022,812,20630,1082913470,1009,52493
US000,5,112310,18,2023,831,21629,1249914977,1111,57789
US000,5,112310,18,2024,827,22237,1367438575,1183,61494
US000,5,112310,18,2025,858,23614,1484606936,1209,62870
US000,5,11232,17,2016,488,7038,292134683,798,41508
US000,5,11232,17,2017,503,6782,310421688,880,45769
US000,5,11232,17,2018,532,6720,317117965,908,47191
